size_sq_ft,propertyType,bedrooms,localityName,price,price_per_sqft
600,Independent Floor,2,Mayur Vihar I,12000,20.0
600,Independent Floor,2,mayur vihar phase 1,14000,23.333333333333332
600,Independent Floor,3,Delhi,85000,141.66666666666666
2100,Apartment,3,Mayur Vihar II,32000,15.238095238095237
1100,Apartment,3,mayur vihar phase 1,35000,31.818181818181817
1550,Apartment,3,mayur vihar phase 1,36000,23.225806451612904
1200,Apartment,2,Mayur Vihar II,35000,29.166666666666668
1500,Apartment,3,Vasundhara Enclave,25000,16.666666666666668
2000,Apartment,3,Mayur Vihar II,35000,17.5
1300,Apartment,2,Mayur Vihar,27000,20.76923076923077
1400,Apartment,2,Mayur Vihar,20000,14.285714285714286
1000,Apartment,3,Krishna Nagar,15000,15.0
1000,Apartment,2,IP Extension,17000,17.0
600,Apartment,3,Delhi,50000,83.33333333333333
2200,Independent Floor,3,Delhi,80000,36.36363636363637
3000,Independent Floor,4,Delhi,90000,30.0
850,Independent Floor,2,other,12000,14.117647058823529
1300,Apartment,3,mayur vihar phase 1,37000,28.46153846153846
1000,Apartment,2,IP Extension,25000,25.0
625,Apartment,2,IP Extension,14500,23.2
800,Independent Floor,2,Preet Vihar,25000,31.25
450,Independent Floor,2,Krishna Nagar,28000,62.22222222222222
1500,Apartment,5,other,35000,23.333333333333332
675,Apartment,3,Krishna Nagar,16000,23.703703703703702
800,Apartment,2,Krishna Nagar,28000,35.0
900,Apartment,3,Preet Vihar,25000,27.77777777777778
450,Apartment,2,Krishna Nagar,11000,24.444444444444443
450,Apartment,2,Krishna Nagar,30000,66.66666666666667
720,Apartment,2,Preet Vihar,25000,34.72222222222222
800,Independent Floor,2,Mayur Vihar,15000,18.75
600,Independent Floor,2,Mayur Vihar I,11000,18.333333333333332
650,Independent Floor,2,Mayur Vihar,14000,21.53846153846154
800,Independent Floor,2,Mayur Vihar,14000,17.5
2140,Apartment,3,Patparganj,60000,28.037383177570092
2450,Apartment,4,Patparganj,80000,32.6530612244898
2700,Independent Floor,2,Delhi,75000,27.77777777777778
2000,Independent Floor,2,Delhi,50000,25.0
1050,Apartment,2,IP Extension,20000,19.047619047619047
1000,Apartment,2,IP Extension,16000,16.0
4950,Independent Floor,4,IP Extension,140000,28.282828282828284
1400,Apartment,3,Mayur Vihar,18000,12.857142857142858
850,Independent Floor,2,Vaishali,14500,17.058823529411764
900,Independent Floor,2,Vaishali,19000,21.11111111111111
400,Independent Floor,2,Anand Vihar,18000,45.0
1100,Apartment,2,Vaishali,15000,13.636363636363637
850,Independent Floor,2,Vaishali,12000,14.117647058823529
400,Independent Floor,2,Anand Vihar,15000,37.5
1050,Apartment,2,Vaishali,20000,19.047619047619047
1060,Apartment,2,Vaishali,16500,15.566037735849056
1060,Apartment,2,Vaishali,15600,14.716981132075471
985,Apartment,2,Vaishali,14250,14.467005076142131
1000,Apartment,2,Vaishali,15000,15.0
1750,Apartment,3,Vaishali,20100,11.485714285714286
1900,Apartment,3,Vaishali,23000,12.105263157894736
1750,Apartment,3,other,22000,12.571428571428571
850,Independent Floor,2,Vaishali,16000,18.823529411764707
1800,Apartment,3,other,23000,12.777777777777779
1790,Apartment,3,other,22000,12.29050279329609
1510,Apartment,3,Vaishali,21000,13.907284768211921
2000,Apartment,3,other,24000,12.0
800,Apartment,2,Vaishali,12000,15.0
950,Apartment,2,Vaishali,13000,13.68421052631579
950,Apartment,2,Vaishali,12000,12.631578947368421
950,Apartment,2,Vaishali,12500,13.157894736842104
800,Apartment,2,Vaishali,12500,15.625
1150,Independent Floor,3,Vaishali,15000,13.043478260869565
1150,Apartment,2,Vaishali,20000,17.391304347826086
2400,Apartment,4,Vaishali,28000,11.666666666666666
950,Independent Floor,2,Vaishali,15400,16.210526315789473
2200,Apartment,3,Vaishali,25250,11.477272727272727
900,Apartment,2,Vaishali,15420,17.133333333333333
2300,Independent Floor,4,Vaishali,29000,12.608695652173912
651,Apartment,2,laxmi nagar near metro station,12000,18.433179723502302
600,Independent Floor,2,Mayur Vihar I,14000,23.333333333333332
650,Independent Floor,2,Mayur Vihar I,14000,21.53846153846154
1000,Independent Floor,3,Mayur Vihar,20000,20.0
600,Independent Floor,2,Mayur Vihar,14000,23.333333333333332
600,Independent Floor,2,Mayur Vihar,11000,18.333333333333332
700,Independent Floor,2,Mayur Vihar,18000,25.714285714285715
750,Independent Floor,2,Mayur Vihar,17000,22.666666666666668
1000,Independent Floor,3,Mayur Vihar,18000,18.0
800,Independent Floor,2,Mayur Vihar,16000,20.0
555,Independent Floor,2,Mayur Vihar,10000,18.01801801801802
1100,Independent Floor,3,Mayur Vihar,22000,20.0
1000,Independent Floor,3,mayur vihar phase 1,18000,18.0
655,Independent Floor,2,Mayur Vihar,12000,18.3206106870229
650,Independent Floor,2,Mayur Vihar,12000,18.46153846153846
600,Independent Floor,2,Mayur Vihar,12000,20.0
1800,Independent Floor,3,Preet Vihar,30000,16.666666666666668
4410,Independent House,4,Preet Vihar,50000,11.337868480725623
995,Independent Floor,2,Preet Vihar,26000,26.13065326633166
2160,Independent House,4,Preet Vihar,100000,46.2962962962963
1600,Independent Floor,3,Preet Vihar,30000,18.75
1000,Apartment,2,Preet Vihar,26000,26.0
1000,Apartment,2,Vaishali,14230,14.23
900,Apartment,3,Preet Vihar,32000,35.55555555555556
1350,Apartment,2,Krishna Nagar,26000,19.25925925925926
1350,Apartment,3,other,25000,18.51851851851852
1350,Apartment,3,other,35000,25.925925925925927
1800,Apartment,3,Preet Vihar,40000,22.22222222222222
3600,Apartment,5,Patparganj,95000,26.38888888888889
651,Independent Floor,2,laxmi nagar near metro station,15000,23.04147465437788
600,Independent Floor,2,laxmi nagar near metro station,9000,15.0
900,Independent Floor,3,laxmi nagar near metro station,16000,17.77777777777778
651,Independent Floor,2,other,16000,24.577572964669738
650,Apartment,2,other,11500,17.692307692307693
1953,Apartment,3,Delhi,90000,46.08294930875576
1755,Independent Floor,3,other,30000,17.094017094017094
1350,Apartment,3,Patparganj,24000,17.77777777777778
900,Independent Floor,3,other,18000,20.0
1665,Independent Floor,3,other,31000,18.61861861861862
1000,Apartment,2,mayur vihar phase 1,32000,32.0
1200,Apartment,3,mayur vihar phase 1,45000,37.5
651,Independent Floor,2,other,11000,16.897081413210447
900,Independent Floor,3,laxmi nagar near metro station,15000,16.666666666666668
650,Independent Floor,2,laxmi nagar near metro station,9500,14.615384615384615
1000,Apartment,2,IP Extension,20000,20.0
800,Apartment,2,mayur vihar phase 1,10000,12.5
1200,Apartment,3,Vasundhara Enclave,21000,17.5
950,Apartment,2,mayur vihar phase 1,27000,28.42105263157895
1200,Apartment,3,mayur vihar phase 1,24000,20.0
850,Apartment,2,mayur vihar phase 1,24000,28.235294117647058
1150,Apartment,3,mayur vihar phase 1,18000,15.652173913043478
1300,Apartment,3,Mayur Vihar II,25000,19.23076923076923
1100,Apartment,2,IP Extension,25000,22.727272727272727
1300,Apartment,3,IP Extension,25000,19.23076923076923
1400,Apartment,3,IP Extension,29000,20.714285714285715
1100,Apartment,2,Mayur Vihar II,20000,18.181818181818183
1275,Apartment,3,mayur vihar phase 1,29000,22.745098039215687
1500,Apartment,3,Vasundhara Enclave,30000,20.0
1403,Apartment,3,Vasundhara Enclave,21000,14.96792587312901
1050,Apartment,2,IP Extension,21000,20.0
1000,Apartment,2,Mayur Vihar II,20000,20.0
1300,Apartment,2,mayur vihar phase 1,20500,15.76923076923077
600,Apartment,2,mayur vihar phase 1,14000,23.333333333333332
2450,Apartment,4,mayur vihar phase 1,27000,11.020408163265307
1100,Apartment,2,Mayur Vihar II,21500,19.545454545454547
1050,Apartment,2,Vasundhara Enclave,32000,30.476190476190474
700,Apartment,2,IP Extension,14000,20.0
1800,Apartment,3,mayur vihar phase 1,36000,20.0
1000,Apartment,2,Mayur Vihar II,21000,21.0
1000,Apartment,3,Vasundhara Enclave,24000,24.0
1200,Apartment,3,Vasundhara Enclave,23000,19.166666666666668
1000,Apartment,3,IP Extension,22000,22.0
750,Apartment,2,Mayur Vihar II,25000,33.333333333333336
850,Apartment,2,Vasundhara Enclave,30000,35.294117647058826
800,Apartment,2,mayur vihar phase 1,20000,25.0
1390,Apartment,3,mayur vihar phase 1,34000,24.46043165467626
700,Apartment,2,Vasundhara Enclave,17000,24.285714285714285
1550,Apartment,3,Vasundhara Enclave,38000,24.516129032258064
950,Apartment,2,mayur vihar phase 1,18000,18.94736842105263
700,Apartment,2,Mayur Vihar II,12500,17.857142857142858
1600,Apartment,3,IP Extension,32000,20.0
1850,Apartment,4,Vasundhara Enclave,40000,21.62162162162162
1000,Apartment,3,Mayur Vihar II,32000,32.0
1100,Apartment,3,IP Extension,22000,20.0
800,Apartment,3,IP Extension,22000,27.5
1500,Apartment,2,mayur vihar phase 1,25000,16.666666666666668
1183,Apartment,3,mayur vihar phase 1,28000,23.668639053254438
1150,Apartment,3,IP Extension,24000,20.869565217391305
500,Apartment,2,Mayur Vihar II,21000,42.0
850,Apartment,2,Vasundhara Enclave,18000,21.176470588235293
1150,Apartment,2,mayur vihar phase 1,27000,23.47826086956522
1100,Apartment,3,Vasundhara Enclave,24000,21.818181818181817
1524,Apartment,3,IP Extension,25000,16.404199475065617
1000,Apartment,2,Mayur Vihar II,22000,22.0
1250,Apartment,2,Mayur Vihar II,22000,17.6
1100,Apartment,3,Mayur Vihar II,21000,19.09090909090909
1750,Apartment,4,Vasundhara Enclave,35000,20.0
1000,Apartment,2,IP Extension,29000,29.0
1800,Apartment,3,mayur vihar phase 1,27000,15.0
2000,Apartment,2,mayur vihar phase 1,21000,10.5
850,Apartment,2,mayur vihar phase 1,15000,17.647058823529413
1400,Apartment,3,Vasundhara Enclave,23000,16.428571428571427
1100,Apartment,3,mayur vihar phase 1,29500,26.818181818181817
1000,Apartment,2,other,18000,18.0
1100,Apartment,3,Vasundhara Enclave,25000,22.727272727272727
800,Apartment,2,Mayur Vihar,10000,12.5
850,Independent Floor,3,Pandav Nagar,12000,14.117647058823529
1550,Apartment,3,Vasundhara Enclave,24000,15.483870967741936
1400,Apartment,3,Vasundhara Enclave,22000,15.714285714285714
950,Apartment,2,mayur vihar phase 1,16000,16.842105263157894
1000,Apartment,3,Delhi,25000,25.0
700,Apartment,2,IP Extension,16500,23.571428571428573
820,Apartment,2,IP Extension,15000,18.29268292682927
815,Apartment,2,Delhi,15000,18.404907975460123
450,Apartment,2,Delhi,10000,22.22222222222222
815,Apartment,2,Delhi,14000,17.177914110429448
900,Apartment,3,Delhi,30000,33.333333333333336
1000,Apartment,3,Delhi,27000,27.0
1560,Apartment,3,Mayur Vihar,27000,17.307692307692307
1500,Apartment,3,Vasundhara Enclave,30000,20.0
1100,Independent Floor,2,mayur vihar phase 1,17000,15.454545454545455
